Frequency (Hz),Trace 1 (dBV),Phase (deg)
758.200698757764,-80.38104405714934,1.991411287073186
766.6251509661836,-80.53834462691597,152.2763169550353
775.0496031746032,-80.10901434449892,136.0424814051542
783.4740553830228,-80.49915775561018,137.6124232203062
791.8985075914425,-81.02219869132765,85.54818869322389
800.322959799862,-81.60899762379783,102.0018249503741
808.7474120082816,-81.74120635813429,48.77388164001017
817.1718642167012,-82.07559645596064,23.56700482014986
825.5963164251208,-82.2299683836895,20.61733735124964
834.0207686335405,-81.68956447647008,14.77638558663023
842.44522084196,-81.51311873408315,24.8246908007449
850.8696730503797,-81.99439680178935,48.63723546857803
859.2941252587992,-81.88358070176048,65.33664094907144
867.7185774672188,-81.30230926118176,88.98983892088836
876.1430296756384,-82.31825170737709,106.8335509258902
884.567481884058,-82.37702161424244,119.1938188697474
892.9919340924777,-82.1234564634951,147.9121833483723
901.4163863008972,-81.62603299635802,178.0826667736947
909.8408385093169,-81.70858692702255,33.887930287177
918.2652907177364,-81.06821998881566,51.39696086238796
926.689742926156,-80.79194681658061,36.39595635315423
935.1141951345757,-81.83565846419231,18.39087490156407
943.5386473429952,-82.20836057378429,7.446637691945094
951.9630995514149,-82.5941383515009,167.0122290156445
960.3875517598344,-82.23813509028719,144.6499770058123
968.8120039682541,-81.75503836916931,119.7652623969204
977.2364561766736,-82.04308510479991,96.78800978435454
985.6609083850932,-82.45049188749948,87.5451762818191
994.0853605935129,-81.86141966202584,86.3640306131495
1002.509812801932,-82.05163012225245,105.9422815220228
1010.934265010352,-81.10671222391959,143.0749648326712
1019.358717218772,-82.01535752402832,166.1961081755637
1027.783169427191,-82.05397819384146,171.120182188685
1036.207621635611,-81.63319970723508,172.1948611485492
1044.63207384403,-80.93187122385348,15.19745292872249
1053.05652605245,-81.61572102788141,36.27215774403783
1061.48097826087,-82.57005780938624,34.07864705180268
1069.905430469289,-81.63328158922396,43.49213890404732
1078.329882677709,-80.52296971659925,20.39563150581995
1086.754334886128,-80.21406101899024,133.1470926957722
1095.178787094548,-81.19791128532533,135.3841873938817
1103.603239302968,-81.16084789202075,126.9853436953246
1112.027691511387,-80.90606073598779,80.75980214489456
1120.452143719807,-80.25687524577683,48.85016459185549
1128.876595928226,-80.54050602733695,31.87628297299031
1137.301048136646,-82.12427325329296,23.41524640088921
1145.725500345066,-81.50706263063628,20.44944708614637
1154.149952553485,-81.43569073519973,27.66303254820861
1162.574404761905,-81.62705648800457,47.41381658090147
1170.998856970324,-82.06964084593467,69.38846478828111
1179.423309178744,-81.32713827521204,86.88258434880201
1187.847761387164,-81.35194129233071,97.26375051936188
1196.272213595583,-81.5417998688913,88.92427672970405
1204.696665804003,-81.93992764618523,79.69077405978075
1213.121118012422,-81.7274851887835,77.96550282523283
1221.545570220842,-80.21297873349093,91.45341906005983
1229.970022429262,-80.41772138735782,104.3099290293106
1238.394474637681,-80.53519652359959,109.8394535795183
1246.818926846101,-81.02513560481751,117.4072576318588
1255.24337905452,-81.90136325678543,126.8464228442635
1263.66783126294,-80.36393437737111,128.5968497791477
1272.09228347136,-79.68936845447058,125.1045395239204
1280.516735679779,-80.37871925680328,116.2640605309069
1288.941187888199,-81.81265019402316,99.48323388861985
1297.365640096618,-81.18861711266804,84.78018324357122
1305.790092305038,-81.36612687081708,31.231811127974
1314.214544513458,-81.17006122838362,163.485778230055
1322.638996721877,-80.91143353569841,141.3779673021165
1331.063448930297,-80.7007593594048,148.4344150269705
1339.487901138717,-82.09947296077533,168.4908658527223
1347.912353347136,-81.9467564593465,171.5334891391392
1356.336805555556,-81.89398853669039,6.212679765965456
1364.761257763975,-81.53670810887004,78.91380747089336
1373.185709972395,-80.5991464565016,107.8593377793092
1381.610162180815,-79.13841511596172,7.228542148717446
1390.034614389234,-79.76722580236513,138.9122568662145
1398.459066597654,-80.19849521503964,136.9296763428625
1406.883518806073,-80.5807403637962,143.5856987994565
1415.307971014493,-82.09584686158718,151.6986093649066
1423.732423222913,-82.20823099998162,159.9074449860515
1432.156875431332,-81.09494354240962,7.437029798988263
1440.581327639752,-82.09385950858882,70.72995676966578
1449.005779848171,-81.76390678813229,92.57946170832234
1457.430232056591,-81.11904454546143,98.89090440515947
1465.854684265011,-79.64013250083761,87.86171767534914
1474.27913647343,-80.30600159583099,150.3230209397393
1482.70358868185,-81.58519583221903,122.9193351132766
1491.128040890269,-82.63135907682113,121.146945423204
1499.552493098689,-82.04595304229463,117.017950369868
1507.976945307109,-81.85684990575186,103.574346963643
1516.401397515528,-81.75019261365377,71.74184877208066
1524.825849723948,-81.5288011024853,22.07424380771027
1533.250301932367,-81.45852862112351,5.202300329419226
1541.674754140787,-80.51997526635857,6.143106564290163
1550.099206349206,-80.36145997106991,2.602640737984533
1558.523658557626,-80.8902390038551,175.1630668623965
1566.948110766046,-80.49771155327036,177.6481112318127
1575.372562974465,-81.46531541009509,13.25472260471202
1583.797015182885,-81.36906035614395,41.32572901932262
1592.221467391304,-81.05848005583732,64.14513197297315
1600.645919599724,-81.01068721057001,80.40098643287969
1609.070371808144,-81.90380080476119,90.84477180952675
1617.494824016563,-80.55634419224151,106.6516891362919
1625.919276224983,-80.35096287696815,26.67381617089998
1634.343728433402,-80.17403220952386,65.78375746158592
1642.768180641822,-80.59388696605808,60.83781222438596
1651.192632850242,-81.42876208983134,48.8483394214659
1659.617085058661,-82.34841381275359,27.06001961553628
1668.041537267081,-82.16478447695062,174.8787803366826
1676.4659894755,-82.97155041322371,138.9957174969077
1684.89044168392,-83.26376935483552,121.0763466864013
1693.31489389234,-81.79012145070502,115.3248972666503
1701.739346100759,-81.55332095383312,127.4416919337968
1710.163798309179,-82.34122643408077,9.539105557000633
1718.588250517598,-81.58489346308318,36.48096853834158
1727.012702726018,-81.47899926788925,47.3547379552186
1735.437154934438,-80.53511160535025,77.17229813829734
1743.861607142857,-81.206234746864,116.7435086103908
1752.286059351277,-80.7006476686212,153.2112883785927
1760.710511559696,-80.52854706097676,170.3682872517831
1769.134963768116,-80.87485290095967,7.207266696874404
1777.559415976536,-81.52710401179205,42.52302991639162
1785.983868184955,-81.21284525288354,117.2280527277175
1794.408320393375,-82.1985492254004,175.8111831255231
1802.832772601794,-81.49364509768047,24.57843214053846
1811.257224810214,-81.14076761241191,69.46254374519287
1819.681677018634,-81.52619086743829,91.72541192046
1828.106129227053,-80.3309591882267,103.9212559856073
1836.530581435473,-80.76130562255143,115.0273024086776
1844.955033643892,-79.38544768117951,145.9009371179856
1853.379485852312,-80.26005909989975,72.34099544626018
1861.803938060732,-81.98913649800426,82.86016574956638
1870.228390269151,-81.71594089610051,68.78889909893198
1878.652842477571,-81.30632645389234,54.9878445583863
1887.07729468599,-81.42941060432213,42.0082603323603
1895.50174689441,-80.78837948774394,177.1673107963289
1903.92619910283,-79.55307724676565,168.7640599241965
1912.350651311249,-79.41750247891959,175.7655835741486
1920.775103519669,-80.54842756005833,1.196287963670133
1929.199555728088,-80.67256698722969,28.88119420960556
1937.624007936508,-80.80572147246212,84.68946007384055
1946.048460144928,-80.11390043059097,129.423213892938
1954.472912353347,-80.1528756033659,149.9158618433006
1962.897364561767,-81.16404724636081,153.8403411418699
1971.321816770186,-80.72437614413046,147.0389210746661
1979.746268978606,-81.17489749901942,121.8271834477586
1988.170721187026,-81.11260370059931,98.128199890394
1996.595173395445,-80.97376434157394,87.7578050347074
2005.019625603865,-81.04131829256423,82.01929480585616
2013.444077812284,-81.08658339510612,86.98195387870922
2021.868530020704,-82.21320532982405,105.6145951208817
2030.292982229124,-82.18331571494264,141.8411416956444
2038.717434437543,-81.4682964912617,2.046930944507536
2047.141886645963,-82.06552842009947,46.34524860175637
2055.566338854383,-82.07767312165844,60.18350266174927
2063.990791062802,-82.21172585385463,64.40163024378793
2072.415243271222,-81.99235913791016,64.46192143634359
2080.839695479641,-82.19168553656131,50.35352453621405
2089.264147688061,-82.71612057850299,35.56794135635138
2097.68859989648,-82.59574796440212,68.07088998042279
2106.1130521049,-82.12927517475822,129.8775824236554
2114.537504313319,-82.24370022230089,125.3859534005249
2122.961956521739,-80.41070013531468,119.0261736568606
2131.386408730159,-80.79105925237359,102.6409384922938
2139.810860938579,-81.87276767341827,6.14243142420224
2148.235313146998,-80.58791106250294,178.8669593917625
2156.659765355418,-79.93672900432929,169.5993670637122
2165.084217563837,-80.83849975320319,165.7459912973124
2173.508669772257,-81.55579841663896,9.32782316157861
2181.933121980676,-81.579671664253,136.4950664478763
2190.357574189096,-81.49602671546046,163.3537544304592
2198.782026397516,-81.91154825019939,174.7763007794382
2207.206478605935,-81.91296535202557,1.53681410080117
2215.630930814355,-81.87253598878317,29.7822490807912
2224.055383022775,-82.1467569607486,152.035380515638
2232.479835231194,-82.11525348523108,31.23657191308371
2240.904287439614,-81.73999058272229,114.6250242945838
2249.328739648033,-81.78291677856566,95.76958842184214
2257.753191856453,-81.46173498558291,83.6389583867613
2266.177644064872,-81.34269007169949,76.96350039160146
2274.602096273292,-81.30465394796244,76.5381085308002
2283.026548481712,-79.80181188396438,81.23623274805783
2291.451000690131,-78.36863468464568,79.85440514578134
2299.875452898551,-78.22255128705207,10.69880036567574
2308.299905106971,-77.78424344720048,114.8873492018862
2316.72435731539,-78.21591525474449,89.88129953157556
2325.14880952381,-78.61191195063526,88.32940821370296
2333.573261732229,-79.82833125395337,89.8359268859528
2341.997713940649,-81.53103736037012,89.87230765561212
2350.422166149068,-81.61786722195424,100.5704879253093
2358.846618357488,-81.96122758274585,121.0294136873077
2367.271070565908,-81.30181731881055,140.0239736052513
2375.695522774327,-81.9488473746093,156.991416078091
2384.119974982747,-81.88595992635557,175.7438627530549
2392.544427191167,-81.67838912094284,11.25342648773412
2400.968879399586,-81.06882326583414,22.83998893099266
2409.393331608006,-81.47373570783296,40.88943227806348
2417.817783816425,-81.73219310511483,73.46088006286621
2426.242236024845,-82.49219900735929,21.3525061583206
2434.666688233264,-81.39500629932641,163.8161102476308
2443.091140441684,-81.50031717325284,131.5395825626587
2451.515592650104,-80.98603279108414,111.3834057366291
2459.940044858523,-80.76179613217323,107.3994586265212
2468.364497066943,-81.76970673556808,113.1987558812797
2476.788949275362,-81.37392581163992,140.1255876254571
2485.213401483782,-80.87275652968759,5.232185275742609
2493.637853692202,-79.98387582905866,45.96294749250131
2502.062305900621,-79.62778123222576,174.9707571099231
2510.486758109041,-81.52846374377491,12.7431275152626
2518.911210317461,-81.24877162895879,177.3623068516047
2527.33566252588,-80.47923440860242,144.9296089549663
2535.7601147343,-80.38154221529041,98.27681584121821
2544.184566942719,-79.49412591328041,73.71240997964313
2552.609019151139,-80.42735649698102,69.56322146665954
2561.033471359558,-81.15730204643781,81.54236372141409
2569.457923567978,-81.35767199229399,5.970909393058399
2577.882375776398,-81.30863179459716,172.2927932704952
2586.306827984817,-81.94992819130142,169.826442608397
2594.731280193237,-81.6387678100172,172.5603752936816
2603.155732401657,-81.56753553356339,176.5685735260787
2611.580184610076,-81.29533236928425,4.485706679611351
2620.004636818496,-81.01304852414262,13.67934542326824
2628.429089026915,-82.15154870046177,20.7204150741786
2636.853541235335,-82.06013335561813,33.93632942243706
2645.277993443754,-81.39192635124485,47.69557994607253
2653.702445652174,-81.11644068852515,44.8118809576072
2662.126897860594,-80.84298317593627,14.10888779027778
2670.551350069013,-81.23714387528199,147.651233833819
2678.975802277433,-82.03645201099471,95.37685244787158
2687.400254485853,-81.56068642768028,41.19574231357581
2695.824706694272,-81.02632104341748,174.4609661045992
2704.249158902692,-80.64021347808882,140.0902659788351
2712.673611111111,-81.41662792624543,143.4676854626075
2721.098063319531,-80.61570129408662,175.9288208274413
2729.52251552795,-80.76476585299559,146.5462309024282
2737.94696773637,-81.93632415017123,169.4742295622152
2746.37141994479,-82.05901542334699,176.336174767047
2754.795872153209,-82.46351692539017,8.5377021661066
2763.220324361629,-82.99126623597689,29.83043914480227
2771.644776570049,-82.01319837016335,42.66862770276434
2780.069228778468,-82.23515408525799,48.32008245787209
2788.493680986888,-80.99869113245506,87.05432555595206
2796.918133195307,-81.10187254921185,141.5320834144856
2805.342585403727,-81.33422717116615,170.6203873577309
2813.767037612146,-80.95298912707358,22.0100860290812
2822.191489820566,-79.43933173662059,8.852418180836215
2830.615942028986,-79.80823996215938,128.6575379168161
2839.040394237406,-81.77611486994833,100.8369023430495
2847.464846445825,-81.49904296281744,115.6729073942576
2855.889298654245,-81.39902406370922,147.0109302511023
2864.313750862664,-81.67906347856183,153.0954076766598
2872.738203071084,-82.40475717819656,160.9601165427089
2881.162655279503,-81.20681050561225,11.35031629942053
2889.587107487923,-81.10943558091817,43.27711679396858
2898.011559696342,-81.4937619906903,74.03116519548857
2906.436011904762,-82.22505140945772,82.6523090361716
2914.860464113181,-81.85732321191955,72.47637870756027
2923.284916321601,-81.42790926735502,57.76106669530326
2931.709368530021,-79.83962523802307,41.78151504478477
2940.133820738441,-80.2263796296341,49.1232970109372
2948.55827294686,-80.91445908911891,73.04805773985188
2956.98272515528,-82.6252811570298,19.13308438605864
2965.407177363699,-82.60767170150238,167.7523096114337
2973.831629572119,-82.53353618605671,166.9166786088932
2982.256081780538,-82.58708166234521,151.6107346413203
2990.680533988958,-82.3225297318301,148.5548272206291
2999.104986197378,-82.68495637585046,173.0050963408291
3007.529438405797,-81.9995934180935,43.44461985528855
3015.953890614217,-81.91139466394529,73.74270706459302
3024.378342822637,-82.58948793325803,80.45981256494667
3032.802795031056,-81.88801029283798,87.4165145169179
3041.227247239476,-81.82900992443976,84.72063868420824
3049.651699447895,-81.22221221000808,48.93163687273287
3058.076151656315,-81.70982957050958,0.8524493699471208
3066.500603864734,-82.22600447009401,141.1218633701492
3074.925056073154,-81.57826306222088,148.2492219946461
3083.349508281574,-79.99445237591134,149.2342110846709
3091.773960489993,-80.49490088455384,151.4564467096823
3100.198412698413,-82.0229791654147,152.6404808990963
3108.622864906833,-81.59243714398606,140.4733368204385
3117.047317115252,-81.1394896653126,149.1752666559095
3125.471769323672,-81.32912833254349,174.6727763374888
3133.896221532091,-81.97414175037966,44.84686960489251
3142.320673740511,-81.80922861657035,76.96017775250245
3150.74512594893,-81.06793436744343,81.76517002751022
3159.16957815735,-81.68913413472076,78.53016750798878
3167.59403036577,-81.48280638005252,73.05181669468206
3176.018482574189,-82.04804123885555,78.42860696220032
3184.442934782609,-82.6680628918532,117.6195991238334
3192.867386991029,-82.48617099269678,143.6405721716493
3201.291839199448,-81.11609416008363,144.9196776381692
3209.716291407868,-80.17547174935248,134.4278694785731
3218.140743616287,-80.89403017452591,122.6037194597878
3226.565195824707,-80.76884187480485,109.5431655236886
3234.989648033126,-81.75461815680841,96.89032959310343
3243.414100241546,-79.43129449339254,87.15278447881219
3251.838552449966,-79.32738160941386,84.2825426686387
3260.263004658385,-80.71391038644057,92.64499008829418
3268.687456866805,-80.64433585504099,105.6216179396267
3277.111909075225,-81.73526283040941,118.0617127087757
3285.536361283644,-82.26886598780636,157.762752623017
3293.960813492064,-81.65633999389169,34.28785922931988
3302.385265700483,-81.81807619183851,53.36834394277552
3310.809717908903,-81.67420603273953,44.04640991462858
3319.234170117323,-82.58229902877727,30.1895241114118
3327.658622325742,-82.37651767100125,20.20919985412903
3336.083074534162,-82.57683458897489,15.54376676829676
3344.507526742581,-80.68151033710743,11.53334241966015
3352.931978951001,-80.33109279187001,8.179634162900713
3361.35643115942,-80.92843848544696,178.0783995237755
3369.78088336784,-80.78337882451362,128.4134624806707
3378.20533557626,-81.39372251272005,85.50195157962354
3386.629787784679,-81.02248789842903,58.26567500696034
3395.054239993099,-81.15318063952191,51.47119798947077
3403.478692201519,-81.87538835019757,42.90810732531268
3411.903144409938,-80.88143732244802,31.13820480327085
3420.327596618358,-81.35378588016992,25.23378057039761
3428.752048826777,-79.2210010911013,62.32079104549915
3437.176501035197,-78.99473262737169,126.1445979345475
3445.600953243616,-81.0642242895924,149.2092817828679
3454.025405452036,-82.1315855352041,150.8961011556428
3462.449857660456,-82.20918648661994,144.9586733720186
3470.874309868875,-81.92335865268308,66.78473451003508
3479.298762077295,-82.17993405179912,122.4579595395333
3487.723214285715,-81.39174231229933,131.691645350763
3496.147666494134,-80.54686922100329,141.5261970829846
3504.572118702554,-80.09853678315388,155.6191702109247
3512.996570910973,-79.85617645152769,155.3337107883565
3521.421023119393,-81.77932961949899,164.1309790536929
3529.845475327812,-81.79824453260207,176.4331190054685
3538.269927536232,-80.23156378107518,33.99908008977668
3546.694379744652,-80.44606822078221,9.950567262796634
3555.118831953072,-82.25938202615248,134.6672992629024
3563.543284161491,-82.65893816530921,94.54981020319707
3571.967736369911,-82.10076922072844,48.80670472350422
3580.39218857833,-81.30844009899081,36.41121308642911
3588.81664078675,-80.75658797615898,57.58276690952402
3597.241092995169,-81.26570696729749,87.1229761707399
3605.665545203589,-81.17130206547101,123.2105822904883
3614.089997412008,-81.98272069352382,127.9574459953962
3622.514449620428,-81.02054036882335,105.9406205495103
3630.938901828848,-81.12488818939741,76.81713421412195
3639.363354037268,-81.96307896728483,78.74152603568292
3647.787806245687,-81.904832177835,143.3177223954807
3656.212258454107,-81.64824888060041,23.28843791452603
3664.636710662526,-81.13949456657708,30.18077708238491
3673.061162870946,-81.42757839015914,35.1446444710589
3681.485615079365,-80.99886486657289,54.66986284334165
3689.910067287785,-80.42263784954795,82.60559721246936
3698.334519496204,-82.17690939349157,115.8728147165714
3706.758971704624,-81.23000611032506,121.769043926266
3715.183423913044,-80.93765513347557,122.5254420824059
3723.607876121464,-80.60119758377665,139.241828231958
3732.032328329883,-81.36342840287773,176.7701752211743
3740.456780538303,-82.00114359575602,22.62974183748935
3748.881232746722,-81.20380530903326,27.70016990661804
3757.305684955142,-80.94244404424862,26.30624885725519
3765.730137163561,-81.1926300707654,20.07319308897434
3774.154589371981,-80.57924849670519,4.739993915482452
3782.5790415804,-80.87859654903455,168.3285501676376
3791.00349378882,-81.86439669108375,147.6849081686368
3799.42794599724,-81.64051703141897,60.41589785670267
3807.852398205659,-82.05748156838436,14.55431428346561
3816.276850414079,-82.14444085348549,179.5959813156904
3824.701302622499,-81.49994785864803,176.6679439308082
3833.125754830918,-81.30788086153805,179.334310424263
3841.550207039338,-80.5948623049732,20.21026491555581
3849.974659247757,-80.52626270661442,160.3954578690061
3858.399111456177,-81.30716571559577,172.4475551757628
3866.823563664596,-80.34444395226659,157.7789117200932
3875.248015873016,-80.36847946525134,71.11932485948215
3883.672468081436,-80.7733159819675,18.78454790505325
3892.096920289855,-80.48405069339447,3.929008283331043
3900.521372498275,-81.00429316017787,3.189990637734478
3908.945824706695,-81.75426385062309,7.157203188956368
3917.370276915114,-81.43503994205579,164.0761117457257
3925.794729123534,-81.44971514791507,93.75271572316423
3934.219181331953,-80.66091999876961,132.6244236761783
3942.643633540373,-80.95241808632267,162.0054486795546
3951.068085748792,-81.92382644721108,162.521152046984
3959.492537957212,-81.20795929691077,164.5259775897554
3967.916990165632,-81.74110804676371,1.424817063136201
3976.341442374051,-82.06661827652594,7.410556056147252
3984.765894582471,-81.51819901495466,7.654396202956065
3993.190346790891,-81.56948867249008,18.85491741745481
4001.61479899931,-81.25329118310945,35.35021481846384
4010.03925120773,-81.4244474880413,30.9352287216724
4018.463703416149,-82.33821883052016,27.45154435078253
4026.888155624569,-81.4811153601286,93.55147995362623
4035.312607832989,-81.66687058497521,71.41828753383255
4043.737060041408,-80.91325494270542,5.451489054447024
4052.161512249828,-80.09256040869818,7.359049449777434
4060.585964458247,-80.49240751780802,3.482275088933229
4069.010416666667,-79.14179742493835,173.5808839086058
4077.434868875087,-79.01115961376252,177.7155347488395
4085.859321083506,-80.83614634343556,8.336839414297179
4094.283773291926,-82.06622312549476,165.3601525119226
4102.708225500345,-80.78802459032005,149.0663726267052
4111.132677708765,-81.11281316016098,154.1622929388489
4119.557129917184,-81.29350033455702,144.5294854771046
4127.981582125604,-81.51170938714696,25.96047480514021
4136.406034334023,-82.03506723400288,96.51164798332755
4144.830486542443,-81.48033057514158,108.4853233381993
4153.254938750862,-81.11020549169893,103.9893260940843
4161.679390959283,-81.64320836777485,91.15071312875122
4170.103843167703,-80.30081576209497,95.90464317221215
4178.528295376122,-80.35421309092706,138.4196609879738
4186.952747584542,-80.79808745408326,7.922238814606889
4195.377199792961,-81.49083321114875,25.63135658628208
4203.801652001381,-81.36068102373957,30.63100171909397
4212.2261042098,-81.22059228740467,27.56381700619498
4220.65055641822,-81.38058070128267,25.57519394555396
4229.075008626639,-82.15880784491874,42.86782992163378
4237.499460835059,-81.20459351104915,54.46725106427262
4245.923913043479,-80.23207439414529,50.6166137790358
4254.348365251898,-81.35608318925343,33.64149420392044
4262.772817460318,-82.13169497640766,179.1513787387392
4271.197269668737,-81.5657942217566,147.5504224904324
4279.621721877157,-81.79857946492346,139.0274308688176
4288.046174085576,-81.56503995137143,59.14711110571518
4296.470626293996,-81.64967536772373,90.29077573512322
4304.895078502415,-81.29191215743056,98.03832499738191
4313.319530710835,-79.87216641830533,103.5571834948807
4321.743982919255,-81.02972520617635,107.1926404629322
4330.168435127674,-81.09018844014066,111.2382021738858
4338.592887336094,-80.90740644876496,85.25457483338924
4347.017339544514,-79.06485464326825,89.48168733003898
4355.441791752934,-78.73214699230533,82.20009426072939
4363.866243961353,-79.84293232175405,53.28432136821443
4372.290696169773,-80.19496140440879,30.07625999455617
4380.715148378192,-79.51651605345843,127.3479603950041
4389.139600586612,-79.62420285439879,95.37807356230516
4397.564052795032,-80.2643533618989,83.17841294619556
4405.988505003451,-80.8979017257611,71.26302492617997
4414.412957211871,-82.19497287006757,63.67274217766948
4422.83740942029,-81.17607647084731,46.93656239010129
4431.26186162871,-80.73558817427127,23.22914266034414
4439.686313837129,-81.06977721111491,9.57208314088594
4448.110766045549,-81.69849319903773,18.69646279526186
4456.535218253968,-81.64038932321454,131.9224612417281
4464.959670462388,-81.55817355764799,165.8190235215801
4473.384122670808,-81.97759938572672,1.041342469333539
4481.808574879227,-81.68841450966471,7.665202871442872
4490.233027087647,-80.67050904510673,8.717108272486854
4498.657479296066,-80.69459911455829,4.478864953028061
4507.081931504486,-82.01935013708004,162.7325280520094
4515.506383712906,-81.63112596977953,136.881263508371
4523.930835921326,-80.76709339986274,118.9946547620519
4532.355288129745,-81.60818620668334,115.0028667404367
4540.779740338165,-81.62059266910553,115.8980477157134
4549.204192546584,-81.54742382899838,178.5656931084715
4557.628644755004,-80.52321441482772,4.933614680395417
4566.053096963424,-78.89002027672808,9.975898856367813
4574.477549171843,-78.38676984548563,7.890009788210246
4582.902001380263,-79.83233371623109,167.3702640605626
4591.326453588682,-80.17052993971843,118.6518990873462
4599.750905797102,-81.18543110927568,112.8817727880646
4608.175358005521,-81.7219433831044,103.0093321488587
4616.599810213941,-81.27931182218305,108.4628872531603
4625.02426242236,-81.2529297360757,109.1518125905383
4633.44871463078,-81.53666271540229,121.3089683181772
4641.8731668392,-82.11609396896088,42.66600389810448
4650.297619047619,-81.91221171362047,115.8158405840275
4658.722071256039,-81.24364781297223,134.3683235480715
4667.146523464458,-80.66412676344926,152.4171367208566
4675.570975672878,-79.57145744169728,170.2915039173365
4683.995427881297,-78.26556939511003,10.02173935652379
4692.419880089717,-78.84773953099594,28.01170311751359
4700.844332298137,-81.37209290498265,40.851473558884
