Time (s),Channel 1 (V),Channel 2 (V)
-8.413000000000002e-05,-0.01285334465511728,-23.20234931583071
-8.399999999999998e-05,-0.0125163023292038,-23.1612379297061
-8.386999999999999e-05,-0.01285334465511728,-23.10143954988848
-8.374000000000001e-05,-0.0125163023292038,-23.05659076502527
-8.361000000000002e-05,-0.01285334465511728,-23.00800458142345
-8.348000000000003e-05,-0.01217926000329032,-22.95941839782164
-8.334999999999999e-05,-0.0125163023292038,-22.90709481548122
-8.322000000000001e-05,-0.01285334465511728,-22.86224603061801
-8.309000000000002e-05,-0.01319038698103077,-22.81365984701619
-8.296000000000003e-05,-0.0125163023292038,-22.76133626467578
-8.282999999999999e-05,-0.01285334465511728,-22.71275008107396
-8.27e-05,-0.01319038698103077,-22.65668909999495
-8.257000000000002e-05,-0.01352742930694424,-22.61184031513173
-8.244000000000003e-05,-0.01319038698103077,-22.55577933405272
-8.230999999999999e-05,-0.01285334465511728,-22.5034557517123
-8.218e-05,-0.01285334465511728,-22.44739477063328
-8.205000000000002e-05,-0.01285334465511728,-22.40254598577007
-8.192000000000003e-05,-0.01319038698103077,-22.34274760595245
-8.178999999999999e-05,-0.01319038698103077,-22.29042402361203
-8.166e-05,-0.01386447163285772,-22.23436304253302
-8.153000000000001e-05,-0.01319038698103077,-22.178302061454
-8.140000000000003e-05,-0.01319038698103077,-22.12597847911358
-8.126999999999999e-05,-0.01352742930694424,-22.06991749803457
-8.114e-05,-0.01386447163285772,-22.01011911821695
-8.101000000000001e-05,-0.01386447163285772,-21.95779553587654
-8.088000000000003e-05,-0.01420151395877121,-21.90920935227472
-8.074999999999998e-05,-0.01386447163285772,-21.8494109724571
-8.062e-05,-0.01420151395877121,-21.79334999137808
-8.049000000000001e-05,-0.01453855628468469,-21.73355161156046
-8.036000000000002e-05,-0.01453855628468469,-21.68122802922005
-8.022999999999998e-05,-0.01521264093651165,-21.62516704814103
-8.01e-05,-0.01487559861059817,-21.56910606706202
-7.997000000000001e-05,-0.01521264093651165,-21.5055702885058
-7.984000000000002e-05,-0.01554968326242513,-21.44577190868818
-7.971000000000003e-05,-0.01554968326242513,-21.38971092760916
-7.957999999999999e-05,-0.01554968326242513,-21.32991254779154
-7.945000000000001e-05,-0.01554968326242513,-21.27011416797393
-7.932000000000002e-05,-0.01554968326242513,-21.20284099067911
-7.919000000000003e-05,-0.01588672558833861,-21.14678000960009
-7.905999999999999e-05,-0.01554968326242513,-21.07950683230527
-7.893e-05,-0.01554968326242513,-21.01970845248765
-7.880000000000002e-05,-0.01521264093651165,-20.95991007267003
-7.867000000000003e-05,-0.01588672558833861,-20.90384909159102
-7.853999999999999e-05,-0.01554968326242513,-20.8403133130348
-7.841e-05,-0.01622376791425209,-20.78051493321718
-7.828000000000002e-05,-0.01588672558833861,-20.71697915466096
-7.815000000000003e-05,-0.01622376791425209,-20.65344337610474
-7.801999999999999e-05,-0.01656081024016557,-20.58990759754852
-7.789e-05,-0.01622376791425209,-20.5263718189923
-7.776000000000001e-05,-0.01622376791425209,-20.46657343917468
-7.763000000000003e-05,-0.01689785256607905,-20.40303766061847
-7.749999999999999e-05,-0.01656081024016557,-20.33202708458504
-7.737e-05,-0.01689785256607905,-20.26475390729022
-7.724000000000001e-05,-0.01689785256607905,-20.1974807299954
-7.711000000000003e-05,-0.01689785256607905,-20.13768235017778
-7.697999999999998e-05,-0.01689785256607905,-20.07414657162157
-7.685e-05,-0.01622376791425209,-20.01061079306535
-7.672000000000001e-05,-0.01656081024016557,-19.94333761577052
-7.659000000000002e-05,-0.01689785256607905,-19.8723270397371
-7.645999999999998e-05,-0.01689785256607905,-19.80879126118089
-7.633e-05,-0.01757193721790601,-19.73778068514746
-7.620000000000001e-05,-0.01689785256607905,-19.67050750785264
-7.607000000000002e-05,-0.01757193721790601,-19.59949693181922
-7.593999999999998e-05,-0.01723489489199253,-19.535961153263
-7.580999999999999e-05,-0.01689785256607905,-19.46868797596818
-7.568000000000001e-05,-0.01723489489199253,-19.40141479867336
-7.555000000000002e-05,-0.01723489489199253,-19.32666682390134
-7.542000000000003e-05,-0.01790897954381949,-19.26686844408372
-7.528999999999999e-05,-0.01757193721790601,-19.1995952667889
-7.516000000000001e-05,-0.01757193721790601,-19.12484729201688
-7.503000000000002e-05,-0.01723489489199253,-19.06504891219926
-7.490000000000003e-05,-0.01790897954381949,-18.98656353868864
-7.476999999999999e-05,-0.01790897954381949,-18.91555296265522
-7.464e-05,-0.01824602186973297,-18.84080498788319
-7.451000000000002e-05,-0.01858306419564645,-18.76979441184977
-7.438000000000003e-05,-0.01858306419564645,-18.69504643707775
-7.424999999999999e-05,-0.01892010652155993,-18.62403586104433
-7.412e-05,-0.01858306419564645,-18.55302528501091
-7.399000000000001e-05,-0.01824602186973297,-18.48201470897748
-7.386000000000003e-05,-0.01858306419564645,-18.40726673420546
-7.372999999999999e-05,-0.01790897954381949,-18.33625615817204
-7.36e-05,-0.01790897954381949,-18.26150818340002
-7.347000000000001e-05,-0.01790897954381949,-18.1904976073666
-7.334000000000003e-05,-0.01858306419564645,-18.11948703133318
-7.320999999999999e-05,-0.01858306419564645,-18.04847645529975
-7.308e-05,-0.01858306419564645,-17.96999108178913
-7.295000000000001e-05,-0.01925714884747342,-17.89524310701711
-7.282000000000002e-05,-0.01892010652155993,-17.81675773350648
-7.268999999999998e-05,-0.01892010652155993,-17.74200975873446
-7.256e-05,-0.01892010652155993,-17.67099918270104
-7.243000000000001e-05,-0.01892010652155993,-17.59625120792902
-7.230000000000002e-05,-0.01925714884747342,-17.521503233157
-7.216999999999998e-05,-0.01925714884747342,-17.44301785964637
-7.203999999999999e-05,-0.01925714884747342,-17.36453248613575
-7.191000000000001e-05,-0.0195941911733869,-17.28230971388652
-7.178000000000002e-05,-0.01892010652155993,-17.2075617391145
-7.165000000000003e-05,-0.01892010652155993,-17.12907636560388
-7.151999999999999e-05,-0.01925714884747342,-17.06180318830906
-7.139000000000001e-05,-0.0195941911733869,-16.97210561858263
-7.126000000000002e-05,-0.01993123349930037,-16.89362024507201
-7.113000000000003e-05,-0.0195941911733869,-16.81887227029998
-7.099999999999999e-05,-0.01993123349930037,-16.74038689678936
-7.087e-05,-0.0195941911733869,-16.65816412454014
-7.074000000000002e-05,-0.0195941911733869,-16.58715354850671
-7.061000000000003e-05,-0.01993123349930037,-16.50493077625749
-7.047999999999999e-05,-0.02026827582521386,-16.41897060526966
-7.035e-05,-0.0195941911733869,-16.33674783302044
-7.022000000000002e-05,-0.0195941911733869,-16.26199985824842
-7.009000000000003e-05,-0.01993123349930037,-16.18351448473779
-6.995999999999999e-05,-0.01993123349930037,-16.10502911122717
-6.983e-05,-0.01993123349930037,-16.01906894023934
-6.970000000000001e-05,-0.02026827582521386,-15.93684616799012
-6.957000000000003e-05,-0.02026827582521386,-15.85088599700229
-6.943999999999999e-05,-0.02026827582521386,-15.77987542096887
-6.931e-05,-0.02026827582521386,-15.69765264871964
-6.918000000000001e-05,-0.02026827582521386,-15.61169247773182
-6.905000000000002e-05,-0.02026827582521386,-15.52573230674399
-6.891999999999998e-05,-0.02060531815112734,-15.44350953449477
-6.879e-05,-0.02026827582521386,-15.36876155972274
-6.866000000000001e-05,-0.02060531815112734,-15.28280138873492
-6.853000000000002e-05,-0.02060531815112734,-15.20057861648569
-6.839999999999998e-05,-0.02060531815112734,-15.10714364802067
-6.827e-05,-0.02026827582521386,-15.02492087577144
-6.814000000000001e-05,-0.02060531815112734,-14.93522330604501
-6.801000000000002e-05,-0.0212794028029543,-14.85300053379579
-6.788000000000003e-05,-0.02094236047704082,-14.77451516028516
-6.774999999999999e-05,-0.02060531815112734,-14.68481759055874
-6.762000000000001e-05,-0.02060531815112734,-14.60259481830951
-6.749000000000002e-05,-0.02060531815112734,-14.50915984984448
-6.736000000000003e-05,-0.02094236047704082,-14.42693707759526
-6.722999999999999e-05,-0.02094236047704082,-14.34845170408464
-6.71e-05,-0.0212794028029543,-14.25875413435821
-6.697000000000002e-05,-0.0212794028029543,-14.17279396337038
-6.684000000000003e-05,-0.0212794028029543,-14.08683379238256
-6.670999999999999e-05,-0.02195348745478126,-14.00087362139473
-6.658e-05,-0.02195348745478126,-13.9149134504069
-6.645000000000002e-05,-0.02161644512886778,-13.82521588068048
-6.632000000000003e-05,-0.02195348745478126,-13.73551831095405
-6.618999999999999e-05,-0.02229052978069474,-13.64582074122762
-6.606e-05,-0.02195348745478126,-13.5598605702398
-6.593000000000001e-05,-0.02161644512886778,-13.47390039925197
-6.580000000000003e-05,-0.02195348745478126,-13.38420282952555
-6.566999999999999e-05,-0.02161644512886778,-13.30198005727632
-6.554e-05,-0.02229052978069474,-13.21228248754989
-6.541000000000001e-05,-0.02262757210660822,-13.11884751908486
-6.528000000000003e-05,-0.02262757210660822,-13.03288734809704
-6.514999999999998e-05,-0.02195348745478126,-12.94318977837061
-6.502e-05,-0.02195348745478126,-12.85722960738279
-6.489000000000001e-05,-0.02229052978069474,-12.77500683513356
-6.476000000000002e-05,-0.02195348745478126,-12.68157186666853
-6.462999999999998e-05,-0.0229646144325217,-12.5881368982035
-6.45e-05,-0.02262757210660822,-12.50217672721568
