Frequency (Hz),Trace 1 (dB),Phase (deg)
13146.97265625,-81.08136112067292,162.2300468264971
13159.1796875,-82.37535620034292,165.9368834711472
13171.38671875,-82.65864858989792,138.0475029634727
13183.59375,-81.54901019278353,65.72165827370713
13195.80078125,-81.93951365828448,0.6978083098131664
13208.0078125,-81.9655315040054,155.3479917175315
13220.21484375,-82.86713407678532,143.9722669610852
13232.421875,-81.57577007263933,127.9578348359195
13244.62890625,-81.8507949539358,119.5984652474657
13256.8359375,-82.82826229929205,66.18465793149234
13269.04296875,-82.56991556159916,108.8721003218488
13281.25,-83.49480442539046,125.3788213542727
13293.45703125,-83.04774125258899,178.3604025185391
13305.6640625,-82.46922813591972,21.25729222171966
13317.87109375,-82.73246128515481,23.1524272501683
13330.078125,-82.44908221183898,25.56961621437849
13342.28515625,-82.34637528361466,21.21181964011793
13354.4921875,-82.0838690479613,18.05857138825987
13366.69921875,-82.42782870503036,18.56356096414666
13378.90625,-82.7603170186627,13.72973581476326
13391.11328125,-83.05215243828076,12.32876493596651
13403.3203125,-82.3477913488165,178.5165947945935
13415.52734375,-82.78611769541678,141.6149159125625
13427.734375,-82.42895057830523,126.2279380987863
13439.94140625,-81.5828534413461,133.6998527455897
13452.1484375,-81.7976728500546,129.663230955828
13464.35546875,-82.61865169483704,130.3631132179752
13476.5625,-82.33929872864226,1.753463108254068
13488.76953125,-82.61081236755089,92.60030579056266
13500.9765625,-82.89318810322712,115.0658913799419
13513.18359375,-82.00226685057464,116.020938151474
13525.390625,-82.30013491965553,117.1192563742728
13537.59765625,-82.94716293578028,138.2367168457912
13549.8046875,-82.59130492094368,149.3094068480744
13562.01171875,-81.7557746264027,141.9419711322854
13574.21875,-82.51705804793936,138.4320749533265
13586.42578125,-83.09257693103176,137.275936302125
13598.6328125,-82.61055196208007,130.052424665777
13610.83984375,-82.49442441023032,117.4234959037226
13623.046875,-82.30868003914588,114.1734610759369
13635.25390625,-81.81782462221454,108.8576768946542
13647.4609375,-81.95497295423044,101.5681770683839
13659.66796875,-81.95924931114573,90.08825309878321
13671.875,-82.06394790909448,86.50442954734146
13684.08203125,-82.61033747838533,154.5174062914628
13696.2890625,-83.25554742795829,174.6762714912331
13708.49609375,-83.02134130736536,175.0017398065495
13720.703125,-82.13030779330262,18.61266302863022
13732.91015625,-81.15671607374753,43.89092957347952
13745.1171875,-81.31451349880167,52.57672886187505
13757.32421875,-82.00158700384883,44.97040607552838
13769.53125,-82.63615806222374,20.6002024444027
13781.73828125,-82.87592290191428,175.7934812529048
13793.9453125,-82.47920954799449,154.6673987257274
13806.15234375,-82.59730626324111,152.1106811772112
13818.359375,-83.37036388675409,166.4743099952142
13830.56640625,-83.38074821397808,179.3901398138194
13842.7734375,-82.67226195065911,16.37992546205435
13854.98046875,-82.50983872487919,20.62633003156516
13867.1875,-82.46673592277108,20.12919443067121
13879.39453125,-82.62009155040973,16.48238715252052
13891.6015625,-83.30464852585587,19.91478594825968
13903.80859375,-83.41548399119171,27.1514216533208
13916.015625,-82.70955603632848,31.55108357552237
13928.22265625,-81.81293254566589,34.28185027342376
13940.4296875,-81.24992491617144,44.75690736841734
13952.63671875,-82.54721146550766,71.2854441337481
13964.84375,-82.09469232511218,75.74854407563963
13977.05078125,-81.88161889211558,68.25002833837523
13989.2578125,-82.34916396407159,50.57825636185787
14001.46484375,-82.32526330355638,33.0812807966079
14013.671875,-81.9027518350603,7.868277545382154
14025.87890625,-81.96548915865337,101.9681067602548
14038.0859375,-82.55655112492148,115.1179950931086
14050.29296875,-82.81908033055173,16.04231847644346
14062.5,-82.17130546877931,18.26762309798378
14074.70703125,-81.9750750363757,24.38696641440849
14086.9140625,-83.15375741260826,84.47583780768332
14099.12109375,-82.90381363835348,161.6416349214647
14111.328125,-81.99273945767652,162.6139767330676
14123.53515625,-80.7342161118943,156.3418835430118
14135.7421875,-81.28937896164234,142.226746295356
14147.94921875,-82.59544355717479,82.80258855937288
14160.15625,-82.98146456672727,34.84981344725193
14172.36328125,-82.83040279758268,17.22045375216506
14184.5703125,-83.37119840230034,19.2510840050874
14196.77734375,-82.51954804299163,179.8901491286021
14208.984375,-82.66655023418085,164.6887104384517
14221.19140625,-83.29561662297476,165.0519207552216
14233.3984375,-83.19778822025775,153.7073263573694
14245.60546875,-82.4332513938943,128.9347839405384
14257.8125,-82.52866188095786,69.8847586110783
14270.01953125,-81.92756739753803,21.55383034507424
14282.2265625,-82.729942850613,30.72790579070153
14294.43359375,-82.98414856197743,107.3400478666267
14306.640625,-83.02342635514366,132.6189672896996
14318.84765625,-82.56215105674619,104.3170176226024
14331.0546875,-81.27601699043541,67.02861932709038
14343.26171875,-81.38390351060436,67.03773269120343
14355.46875,-82.79418698104686,112.0884059441225
14367.67578125,-81.9472575553265,144.6943150887309
14379.8828125,-81.0955401895574,142.5466246411174
14392.08984375,-81.76937431459093,156.6605817302212
14404.296875,-82.25074482961971,163.3978010769061
14416.50390625,-82.57653375706886,145.1213614302484
14428.7109375,-82.73896120742263,74.13093276064303
14440.91796875,-82.23799807216984,80.05096909884334
14453.125,-82.7180476420093,84.48053231836533
14465.33203125,-81.93755684923529,72.31029003557589
14477.5390625,-82.666121174148,28.29550172225447
14489.74609375,-82.47297948378923,159.9801679116053
14501.953125,-82.18216668366347,154.2570451680529
14514.16015625,-82.58430755889528,164.9258831860109
14526.3671875,-82.97909388803183,177.9794278831737
14538.57421875,-82.54907218872914,10.39013080861302
14550.78125,-82.58187084864049,25.20415315321098
14562.98828125,-82.21994872938927,31.85806211745652
14575.1953125,-82.74887851075371,27.10831301166927
14587.40234375,-81.95611546273625,157.3174731232757
14599.609375,-82.66047086687041,107.9446330950687
14611.81640625,-83.26280456270226,86.96946097882399
14624.0234375,-82.12891568978391,89.35307439608367
14636.23046875,-83.22364791313193,95.41353470549601
14648.4375,-81.78184436400261,102.2531601815618
14660.64453125,-81.9901796757629,132.9491218660861
14672.8515625,-81.60493933827665,159.6072386004767
14685.05859375,-81.36115286008743,6.470554779652398
14697.265625,-82.00525322872998,16.97638983707531
14709.47265625,-82.96216331597523,8.942242282326074
14721.6796875,-81.55876980937158,5.956031502096424
14733.88671875,-82.47666063546944,104.8893218399646
14746.09375,-82.71887322753713,63.68865191201481
14758.30078125,-83.19196447627307,36.74565162532726
14770.5078125,-82.94844314982997,17.3837708488771
14782.71484375,-82.95340137736238,175.979823047954
14794.921875,-83.136185552029,174.0073683275885
14807.12890625,-83.45727251002032,177.507366666582
14819.3359375,-83.43488588677124,178.1279503500415
14831.54296875,-83.29589814055444,8.597799136678423
14843.75,-82.83040685954032,20.37708879928768
14855.95703125,-82.75942533581843,45.41547595453869
14868.1640625,-82.16606543391211,119.991031010152
14880.37109375,-83.20659702552717,137.3180663286363
14892.578125,-82.57862285599361,146.2930979787985
14904.78515625,-82.43168576444724,143.7483970830533
14916.9921875,-83.51728316338222,128.9787315269306
14929.19921875,-82.86061100965898,64.82245027186268
14941.40625,-81.98955230566068,57.34306237011722
14953.61328125,-82.32152111442728,130.1620565478309
14965.8203125,-82.41708068390538,10.6627612188765
14978.02734375,-82.99199503885333,12.36477449858072
14990.234375,-83.66154627961177,8.136114855752998
15002.44140625,-82.90129051776057,10.32945259625954
15014.6484375,-82.42893600163694,10.78992011707833
15026.85546875,-82.72078542318043,176.5602104302208
15039.0625,-83.35223380599882,170.2987289511748
15051.26953125,-82.71566416930023,22.81404248410562
15063.4765625,-82.9398050744674,63.9702636313266
15075.68359375,-82.63280100792417,114.6256235110527
15087.890625,-82.28792529683437,123.6428153773545
15100.09765625,-82.79633669908793,119.7142790025471
15112.3046875,-82.68739431384535,116.7703314330586
15124.51171875,-81.80353280976946,118.4006526266653
15136.71875,-82.73047386735364,96.72584627838988
15148.92578125,-82.66999913608228,82.82871384733842
15161.1328125,-82.95184293360884,68.84957474572788
15173.33984375,-82.5429296286846,65.81326945015837
15185.546875,-82.12192325840455,74.03894147087192
15197.75390625,-82.35431282951384,75.65392739399763
15209.9609375,-81.40128950138474,79.93952004842178
15222.16796875,-82.00426605632478,109.6283304708344
15234.375,-82.89335748532983,114.3390868891712
15246.58203125,-81.19865257986972,126.595040690749
15258.7890625,-81.04217599175284,160.6642408193304
15270.99609375,-81.75726524382249,172.9051024736852
15283.203125,-82.66974302071296,174.7064248806609
15295.41015625,-82.39817471141637,1.275325450355637
15307.6171875,-82.39440681289146,9.276394295760571
15319.82421875,-82.00689744808884,16.33409855143197
15332.03125,-82.70979595402211,48.4108373904369
15344.23828125,-82.22117498489712,80.06986155785465
15356.4453125,-81.3148048425667,105.046083219653
15368.65234375,-82.30733777756397,106.8646167658431
15380.859375,-81.66415200967002,98.57992356040609
15393.06640625,-82.05200358916059,84.05522495970153
15405.2734375,-81.43670403189418,42.44699953861709
15417.48046875,-81.90492145312311,18.23889510705958
15429.6875,-82.28993203180306,178.9544278755812
15441.89453125,-82.1163844435205,145.8339412778103
15454.1015625,-80.55224472929623,177.4900567852689
15466.30859375,-80.78850517211009,23.06599280892815
15478.515625,-82.00736788898071,150.9648131409868
15490.72265625,-82.09038174987911,130.970003228565
15502.9296875,-82.5441672096041,130.1199696582513
15515.13671875,-82.15231012180219,71.96597241044158
15527.34375,-82.13328993750308,174.3272419301346
15539.55078125,-82.55692149728661,157.041250650255
15551.7578125,-82.2582576899332,165.8636966866402
15563.96484375,-82.69933236695218,177.5446422831808
15576.171875,-81.92054203111451,163.7512852946088
15588.37890625,-81.92462515413132,130.8221637908141
15600.5859375,-82.30871951598203,107.9105331618409
15612.79296875,-81.89947557879277,74.28364265080079
15625,-82.02175825650193,27.76046702318932
15637.20703125,-82.15981580763101,143.6920447978011
15649.4140625,-82.15673051297053,128.2790348212871
15661.62109375,-82.50017000670761,127.5421053814212
15673.828125,-82.98736208401139,122.1345753462135
15686.03515625,-83.02007487250393,98.8064454206106
15698.2421875,-81.99860975985713,75.19460421604312
15710.44921875,-80.97848023860851,70.22568825659981
15722.65625,-81.70625750618771,68.37973463513539
15734.86328125,-82.67239331132913,82.09175918154568
15747.0703125,-82.65858096357009,89.3554672647561
15759.27734375,-81.83797183625194,79.8437889795743
15771.484375,-81.02669766261377,79.93706834953042
15783.69140625,-81.84827863829049,80.5870534185583
15795.8984375,-83.19961455403175,89.59387521004183
15808.10546875,-82.07481091308175,100.4028271835317
15820.3125,-82.99196203420712,107.728271366857
15832.51953125,-81.87899677947384,125.5821458383649
15844.7265625,-80.96236079600088,137.1586542613709
15856.93359375,-81.87032588921602,158.5051067776185
15869.140625,-82.07687430137111,3.263143148348516
15881.34765625,-81.87859269781907,18.73926482921612
15893.5546875,-83.11791140929934,54.254831664253
15905.76171875,-83.03746514541038,70.59810138104469
15917.96875,-82.53756454068326,66.30680631254633
15930.17578125,-81.08704932537692,68.69362347543131
15942.3828125,-82.13610923195631,82.76948942249439
15954.58984375,-80.26341559482742,123.3715732694367
15966.796875,-79.96907779954314,174.8427795068785
15979.00390625,-80.5520921713381,3.495204851924537
15991.2109375,-82.48768267497162,169.9407121085408
16003.41796875,-81.97219148853252,153.6180533267957
16015.625,-82.156136557173,135.4198891855202
16027.83203125,-82.58623198742262,9.850724306540522
16040.0390625,-83.36616576554522,173.5470413567563
16052.24609375,-82.40776967088016,155.641436596943
16064.453125,-82.05877989065685,145.8121400502961
16076.66015625,-81.93971861007874,157.3487920825401
16088.8671875,-81.58504721894451,154.7122000938094
16101.07421875,-81.87305599079579,140.3698592317058
16113.28125,-81.8240795298444,122.5671633233593
16125.48828125,-82.81318819623424,123.0030454113734
16137.6953125,-83.13212920947196,128.9497902530858
16149.90234375,-82.90448267620603,131.4548827404043
16162.109375,-83.21581946183457,127.3652540649271
16174.31640625,-83.39931977911625,137.6881845826822
16186.5234375,-83.35573594161625,33.85314609592004
16198.73046875,-83.08358749495419,54.37178396811496
16210.9375,-82.75094589876051,44.83290065526694
16223.14453125,-82.16683002807682,39.9833960768619
16235.3515625,-82.04169565835522,38.08358623082309
16247.55859375,-81.9184452626657,49.69929487932963
16259.765625,-82.22168788757037,111.3234285842058
16271.97265625,-82.36408818477868,130.3839897011504
16284.1796875,-82.90770278003862,133.3093465021574
16296.38671875,-82.85416022779268,129.8654651827662
16308.59375,-82.8976875949916,119.7653687113189
16320.80078125,-83.23050588640889,104.4801944211494
16333.0078125,-83.16474614463277,107.1250620430326
16345.21484375,-82.90723807101293,100.8582234643496
16357.421875,-83.13468148558266,81.55485664709306
16369.62890625,-82.44468582301445,70.86515061758325
16381.8359375,-82.21180093524794,46.8201811997245
16394.04296875,-82.4450769023934,21.14608483310963
16406.25,-82.57339373635671,19.28284247919984
16418.45703125,-82.93500482352653,6.006115152910741
16430.6640625,-82.5336646609079,45.88407980285395
16442.87109375,-83.14516640844367,125.9346450265646
16455.078125,-83.4612701038065,135.2911874023597
16467.28515625,-82.98997028023823,134.1539236972352
16479.4921875,-83.00137173357548,130.7760781411509
16491.69921875,-82.55209352467702,124.3702200455609
16503.90625,-82.5957491124999,110.7499802634582
16516.11328125,-82.89928873385631,82.23366191584414
16528.3203125,-83.4486909151468,49.51567461454616
16540.52734375,-83.50339217416858,36.5570786035012
16552.734375,-83.14157744412158,40.59506521413598
16564.94140625,-82.34627638023619,44.17507317146468
16577.1484375,-81.86958211094144,40.37708372435603
16589.35546875,-82.04594622002318,19.03469637697341
16601.5625,-83.07317699758215,172.8899845789296
16613.76953125,-81.92703342524327,163.3661370498753
16625.9765625,-81.52597428027981,156.3194985764165
16638.18359375,-82.48574257809341,165.4349615156895
16650.390625,-82.49253119571371,130.4495088831312
16662.59765625,-82.19907758186986,130.3271902807603
16674.8046875,-82.13067516872434,114.8689765406942
16687.01171875,-81.86802657863706,142.7894934191632
16699.21875,-81.78265177782922,19.171059399462
16711.42578125,-81.20571291348861,44.53521809874493
16723.6328125,-81.67657067878065,36.79055893949753
16735.83984375,-83.1281074272116,30.30825606662448
16748.046875,-83.03645853548338,45.0008887024946
16760.25390625,-83.1474866172737,92.63920345851739
16772.4609375,-82.8010643013554,171.4748598632636
16784.66796875,-82.62108750065083,55.13086536878486
16796.875,-82.49517656492526,73.49675828219542
16809.08203125,-82.62343742336961,82.81468604299377
16821.2890625,-83.17416309018752,111.62367737397
16833.49609375,-82.72371428684417,50.60595630136946
16845.703125,-83.34222929669869,66.76999221021835
16857.91015625,-81.62193633593824,68.21198901973487
16870.1171875,-81.60509166484898,56.9820957687798
16882.32421875,-82.60776282519053,44.98264637017532
16894.53125,-81.3825484427781,20.5302488428732
16906.73828125,-81.73062414777442,171.5354047304834
16918.9453125,-71.82141435059189,5.156999462159972
16931.15234375,-64.42722706669956,10.96798631022966
16943.359375,-62.28009204785732,12.22787852809191
16955.56640625,-61.95077736149942,12.80169109550924
16967.7734375,-62.06499737277519,12.86344223131205
16979.98046875,-62.96302774183393,12.76802292963655
16992.1875,-65.3477670720155,13.63425079834557
17004.39453125,-73.65609888329192,140.8895877836549
17016.6015625,-82.41551301129502,168.1988877582796
17028.80859375,-82.52539862269816,139.928858904679
17041.015625,-82.35590917075805,104.0393462512558
17053.22265625,-82.16433699626202,31.58973079812954
17065.4296875,-82.14552487888315,21.20256237874443
17077.63671875,-82.2032775496584,20.19952957050253
17089.84375,-82.09231456993892,25.02936151100813
17102.05078125,-80.93340120745721,34.18775734881284
17114.2578125,-80.44276154168105,52.4881010758811
17126.46484375,-81.97748867950396,52.6826543210307
17138.671875,-82.1442213333319,26.32799956173223
17150.87890625,-82.47240876970365,172.8119766283938
17163.0859375,-81.1666420574708,159.4738384471964
17175.29296875,-82.24852145597518,145.7770134968138
17187.5,-81.60509825193282,128.6773340602679
17199.70703125,-81.20806041147297,115.2290476517469
17211.9140625,-81.88879433640096,96.30292784627369
17224.12109375,-81.54534540782478,76.19192523179299
17236.328125,-81.03322973003432,60.68481626733764
17248.53515625,-82.8295055157362,54.53501501731598
17260.7421875,-83.22499295213986,58.12375027861139
17272.94921875,-82.37227655651658,94.27693508646099
17285.15625,-82.27327793382591,34.81999976870426
17297.36328125,-82.48248004088464,42.31173486436116
17309.5703125,-81.23487302377855,53.93257735607983
17321.77734375,-80.25632869973398,71.75660290899613
17333.984375,-80.95067638823222,76.67389827820259
17346.19140625,-81.44039852695384,7.938271329505166
17358.3984375,-82.48775067512008,142.6307011291944
17370.60546875,-83.34117518751869,146.8826961015247
17382.8125,-82.87812836515033,175.0277355739313
17395.01953125,-82.27975373267967,17.27977870221949
17407.2265625,-81.97878756536701,19.02159206180846
17419.43359375,-83.01014460085125,12.67832914389337
17431.640625,-82.96344980012181,6.995904592050366
17443.84765625,-83.07135765333476,174.9838316571739
17456.0546875,-82.75529620173872,174.6337794288584
17468.26171875,-82.71729820524638,32.3134224009184
17480.46875,-82.31610203240029,51.90870596321653
17492.67578125,-82.50215768903418,51.76836937640133
17504.8828125,-82.32185313691885,59.24631675913956
17517.08984375,-81.1872011837272,69.98522815578654
17529.296875,-81.75885274538045,63.84684378063042
17541.50390625,-81.72173994926462,54.59656342407605
17553.7109375,-82.71801714729195,60.91361321466503
17565.91796875,-82.81163504486443,57.24388442438278
17578.125,-82.76195974529432,48.69036646404046
17590.33203125,-83.50595599520589,44.39994476015654
17602.5390625,-82.70690803615388,22.34099116676929
17614.74609375,-82.37815047231757,168.4370461170554
17626.953125,-82.63297718105171,148.1995019380061
17639.16015625,-83.08011364045925,159.530796060275
17651.3671875,-82.84407465114998,166.5547312806618
17663.57421875,-82.93928360854046,86.38908148427642
17675.78125,-83.2014178807394,39.21489297199049
17687.98828125,-82.3787697459428,32.37285961828736
17700.1953125,-81.62142151463544,52.47883918660469
17712.40234375,-82.40805011826856,107.6330404466352
17724.609375,-83.42535854504091,156.1381598470967
17736.81640625,-82.40797299115852,167.3265263591387
17749.0234375,-83.27967093088412,161.5888262002791
17761.23046875,-82.25840889161441,131.0884901581549
17773.4375,-83.00127202321185,52.2332305942481
17785.64453125,-82.7901052287344,43.62773399981656
17797.8515625,-82.35940869887499,59.4116934631578
17810.05859375,-83.02845189721445,112.1965495149154
17822.265625,-83.04028552132338,150.1175711484555
17834.47265625,-83.06556917212902,151.0749319788014
17846.6796875,-82.4327289639148,152.1842784320624
17858.88671875,-82.39252934428337,132.3079781630442
17871.09375,-82.68940530465927,97.45008379841141
17883.30078125,-82.45058997023602,81.99572291311075
17895.5078125,-81.92561177718771,43.18724769107783
17907.71484375,-81.66071290030126,145.2740753555595
17919.921875,-80.93092033922525,151.7784660023766
17932.12890625,-81.24527283858166,171.6456525238194
17944.3359375,-81.2767394911389,3.055113342742641
17956.54296875,-81.21663356532734,10.20026462426777
17968.75,-81.88190786003979,19.34852876231731
17980.95703125,-81.48208602384555,19.36868178234871
17993.1640625,-81.2941206850798,26.29627945796352
18005.37109375,-82.17428597824217,69.40465502536405
18017.578125,-82.73496971428355,83.52150929079038
18029.78515625,-83.17490029602737,94.44755188922882
18041.9921875,-82.24278441911136,114.5239895639014
18054.19921875,-82.84340123636443,124.7397733399929
18066.40625,-81.90871361733562,144.8828060860374
18078.61328125,-81.97496678667648,67.52366423479351
18090.8203125,-82.44974670528906,82.93759525976465
18103.02734375,-82.17654960159011,92.52423307165914
18115.234375,-83.24302517278794,92.0130371968954
18127.44140625,-82.59626093021267,80.04858426489028
18139.6484375,-82.6243993323661,77.34909884576449
18151.85546875,-82.80790936587871,84.24266945763021
18164.0625,-82.31859934489606,83.28213589772771
18176.26953125,-81.66368943363065,78.33328358284243
18188.4765625,-81.94165736169394,73.39236858320305
18200.68359375,-83.0502376434942,54.86554708401996
18212.890625,-82.17499339248675,35.0548459147616
18225.09765625,-82.0772255839161,35.09803538887998
18237.3046875,-83.21598618045289,42.30740826719012
18249.51171875,-82.15545091611025,41.83750213888916
18261.71875,-81.24907919518955,43.9587328049351
18273.92578125,-80.80777061609821,49.11055922741425
18286.1328125,-81.52177502977918,49.30210437892051
18298.33984375,-82.42280522734382,60.21826839816926
18310.546875,-82.19951010486983,147.7630049573378
18322.75390625,-80.78411168940127,159.1856719921273
18334.9609375,-80.1924084867281,170.2352513275993
18347.16796875,-80.77566573108493,4.726306763304992
18359.375,-81.80431039593017,3.573496719141575
18371.58203125,-82.20896011828304,17.46057086223527
18383.7890625,-81.02568730178133,11.92141253142032
18395.99609375,-81.88525679861431,125.5534236282762
18408.203125,-82.05563142474303,111.050563405107
18420.41015625,-82.91555749321587,122.6676908315305
18432.6171875,-83.06529475412881,161.9242919595256
18444.82421875,-82.58681361646524,33.65981387799677
18457.03125,-82.3348839137617,94.24941279519666
18469.23828125,-81.0767072377308,119.8529326049609
18481.4453125,-81.89046517058804,112.825618893977
18493.65234375,-82.39505638166997,109.4928858913484
18505.859375,-82.22024466174666,77.96302681390749
18518.06640625,-83.24094061098006,9.947324536098364
18530.2734375,-82.98565268576129,166.4664222854359
18542.48046875,-81.89705252384486,176.9996674516986
18554.6875,-81.35439538763634,20.44011540074895
18566.89453125,-81.52575283037709,3.828758945358294
18579.1015625,-81.36294055406567,171.426660430628
18591.30859375,-80.70038481232574,6.043529421012854
18603.515625,-81.16846688096948,28.13577805678583
18615.72265625,-82.6527795604062,35.33459874579405
18627.9296875,-83.42069192767524,44.67191060544722
18640.13671875,-82.83218925921153,81.28913450000047
18652.34375,-82.49214801540786,129.8543734015006
18664.55078125,-83.13790344758769,148.8964393726296
18676.7578125,-82.61784322249945,164.789805215261
18688.96484375,-82.28051074392057,3.740990723257084
18701.171875,-82.30749665008959,6.838973404069859
18713.37890625,-82.44370129958595,170.012813869758
18725.5859375,-83.04331126289499,159.4256450828975
18737.79296875,-83.42326482163745,153.5083013600944
18750,-83.34198399937648,155.3445158213907
18762.20703125,-82.10270542086226,171.1762892101258
18774.4140625,-81.37770127722351,20.02935279190113
18786.62109375,-82.18793331009863,56.12014061609119
18798.828125,-82.3004909738173,81.98770818932292
18811.03515625,-83.1200038672268,117.9917719113952
18823.2421875,-82.30450075522859,138.5412411705569
18835.44921875,-82.58839339183109,137.4186338706344
18847.65625,-83.46954700069747,130.6425477824921
18859.86328125,-83.44835764473888,116.3190233908252
18872.0703125,-82.07086065097123,41.2470632545748
18884.27734375,-82.50885263063795,13.09839630074337
18896.484375,-82.1452146936156,166.5948370718785
18908.69140625,-82.40219704775168,109.4562248217055
18920.8984375,-82.8883466984277,77.57513788938149
18933.10546875,-82.97181467238178,67.38134178915374
18945.3125,-83.25029381584883,65.0567586741092
18957.51953125,-82.30983494255888,79.66972933449125
18969.7265625,-81.26772615404464,147.0256973754452
18981.93359375,-81.72134372630721,6.113167648204632
18994.140625,-82.77802311098979,21.73498631364065
19006.34765625,-82.46522225754033,28.02578366628137
19018.5546875,-83.04468463452436,41.90456746598998
19030.76171875,-82.67572280722689,48.5747819883946
19042.96875,-81.88504483339912,38.1385437396662
19055.17578125,-82.31894629599424,19.64447969457353
19067.3828125,-82.4620066294263,168.09620263167
19079.58984375,-82.50657517811095,115.3536416285129
19091.796875,-82.70229876542054,83.88413321217205
19104.00390625,-81.80112060224972,62.14863070564881
19116.2109375,-81.51398041151009,52.70662864194048
19128.41796875,-82.19652811678762,50.8243241109838
19140.625,-82.59153586616753,51.90306755787343
19152.83203125,-82.45500429170806,58.10362423039125
19165.0390625,-82.27917235972478,57.77532722264144
19177.24609375,-82.53812272874984,47.71564493292809
19189.453125,-81.68577894630033,59.66113884562033
19201.66015625,-82.45753794258786,109.9938260017021
19213.8671875,-82.66279031563869,162.3294834307837
19226.07421875,-83.02278669253991,152.2589298509857
19238.28125,-82.53428895629754,121.231767225389
19250.48828125,-82.0686968343101,38.62942124137759
19262.6953125,-82.38586073438293,12.76291279857439
19274.90234375,-82.62479996757787,165.8552533074946
19287.109375,-82.94401345089912,165.8695291656004
19299.31640625,-82.84382218385571,159.6996377186724
19311.5234375,-82.92685733313503,162.4207246886091
19323.73046875,-82.50935253342305,155.5576873671992
19335.9375,-81.96703348157268,135.5790594316006
19348.14453125,-82.25752193270577,98.34726107450811
19360.3515625,-82.99562557710998,64.552563539728
19372.55859375,-82.77727747006381,66.44472070656008
19384.765625,-82.17042971188781,77.24671214290295
19396.97265625,-81.65998138907241,86.61242658303001
19409.1796875,-82.28909359767681,18.18453790474705
19421.38671875,-82.49125613965616,47.65567992927129
19433.59375,-83.38504307770053,75.19962134598539
19445.80078125,-83.80178137588896,90.39130446109701
19458.0078125,-83.19163037000898,102.5709774153718
19470.21484375,-82.42670759670219,112.4892644092731
19482.421875,-80.39334337881792,113.9114510524531
19494.62890625,-79.72482281795757,115.2694794852101
19506.8359375,-80.2810227192505,123.6625652784994
19519.04296875,-80.80139965403973,134.7450463482915
19531.25,-81.94069015816162,142.2832608175826
19543.45703125,-81.75848034157575,144.6419478837542
19555.6640625,-81.67437120914043,158.3551572911555
19567.87109375,-82.00506464333662,33.55906787594181
19580.078125,-81.23023770391163,48.63813246169466
19592.28515625,-81.98576895215524,63.54100201496749
19604.4921875,-82.34461196918332,58.90318394401172
19616.69921875,-82.54595450199319,52.85795030841984
19628.90625,-83.11956718685543,165.9174126692798
19641.11328125,-82.52409698044877,154.5969503700932
19653.3203125,-82.76315526371215,145.5605420453278
19665.52734375,-82.39063479302155,165.1832972774377
19677.734375,-81.59254152064327,98.21542427111358
19689.94140625,-82.70546639693003,122.3499944880579
19702.1484375,-82.16506614426419,124.0431819992372
19714.35546875,-81.19641346910227,128.7858438470229
19726.5625,-80.67395016973546,121.6493342619206
19738.76953125,-81.9816951726728,91.57504482068343
19750.9765625,-82.80579737840173,50.69488655300198
19763.18359375,-83.26199736681167,42.29009403104723
19775.390625,-82.81905994728075,45.04398182820669
19787.59765625,-82.5537390939656,61.40485454162287
19799.8046875,-82.48488458955495,159.6404647891334
19812.01171875,-82.06895384137395,66.39980140462906
19824.21875,-81.45570877099675,75.1130572350461
19836.42578125,-81.67179535935206,76.9168405278554
19848.6328125,-82.29920565652142,74.59085966803423
19860.83984375,-81.69257185628601,61.66496745167765
19873.046875,-82.1685763554669,52.18015256421585
19885.25390625,-82.4294361582868,97.11058100742031
19897.4609375,-83.12935666629582,76.90509631850817
19909.66796875,-83.38461801778948,68.04000106746517
19921.875,-82.76095969988761,71.89320430297289
19934.08203125,-82.44740507493381,80.80145873075219
19946.2890625,-83.58773804544936,89.06989040563207
19958.49609375,-83.50906992282609,108.465916188666
19970.703125,-82.69527201507785,129.7444001754791
19982.91015625,-82.74490187717134,150.7047445259514
19995.1171875,-82.23500075090237,163.2383874180772
20007.32421875,-82.66293784670347,152.2650562392382
20019.53125,-82.38260810946713,126.2150076819398
20031.73828125,-82.3518334640429,9.701680190063163
20043.9453125,-82.97263440891771,153.7849784940226
20056.15234375,-83.08923246624794,142.5394451088997
20068.359375,-84.01836372438922,107.6165644593516
20080.56640625,-83.35875634003219,104.8296341071559
20092.7734375,-83.35102208278491,9.281438648796811
20104.98046875,-82.63682252925804,6.529593486856635
20117.1875,-82.47656194580701,175.5930236425889
20129.39453125,-83.02649944767153,174.3990067467906
20141.6015625,-82.87290944683464,172.5910883629971
20153.80859375,-81.91553862137462,171.6981989104521
20166.015625,-81.13494773045794,162.5237622976632
20178.22265625,-81.20339719827271,167.4650821705789
20190.4296875,-81.89779343653711,164.9340381181802
20202.63671875,-82.36244656360242,160.9461595614943
20214.84375,-82.33235492152301,143.2250733449228
20227.05078125,-82.89475098223797,102.2412266629962
20239.2578125,-82.6646223300483,103.5993642463579
20251.46484375,-82.40314156962597,11.77262269021102
20263.671875,-82.74940553597831,67.00154291851132
20275.87890625,-82.74586408843719,103.1357843375152
20288.0859375,-81.90360308536339,108.1469204180706
20300.29296875,-81.00142453380633,114.3016328455712
20312.5,-81.159954115076,58.33895146907827
20324.70703125,-81.11007243268361,172.7312866832049
20336.9140625,-80.75267249676702,163.5392097002771
